Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
United Kingdom,GBR,"Jan 15, 2020",0
United Kingdom,GBR,"Jan 16, 2020",0
United Kingdom,GBR,"Jan 17, 2020",0
United Kingdom,GBR,"Jan 18, 2020",0
United Kingdom,GBR,"Jan 19, 2020",0
United Kingdom,GBR,"Jan 20, 2020",0
United Kingdom,GBR,"Jan 21, 2020",0
United Kingdom,GBR,"Jan 22, 2020",0
United Kingdom,GBR,"Jan 23, 2020",0
United Kingdom,GBR,"Jan 24, 2020",0
United Kingdom,GBR,"Jan 25, 2020",0
United Kingdom,GBR,"Jan 26, 2020",0
United Kingdom,GBR,"Jan 27, 2020",0
United Kingdom,GBR,"Jan 28, 2020",0
United Kingdom,GBR,"Jan 29, 2020",0
United Kingdom,GBR,"Jan 30, 2020",0
United Kingdom,GBR,"Jan 31, 2020",2
United Kingdom,GBR,"Feb 1, 2020",2
United Kingdom,GBR,"Feb 2, 2020",2
United Kingdom,GBR,"Feb 3, 2020",2
United Kingdom,GBR,"Feb 4, 2020",2
United Kingdom,GBR,"Feb 5, 2020",2
United Kingdom,GBR,"Feb 6, 2020",2
United Kingdom,GBR,"Feb 7, 2020",3
United Kingdom,GBR,"Feb 8, 2020",3
United Kingdom,GBR,"Feb 9, 2020",4
United Kingdom,GBR,"Feb 10, 2020",4
United Kingdom,GBR,"Feb 11, 2020",8
United Kingdom,GBR,"Feb 12, 2020",8
United Kingdom,GBR,"Feb 13, 2020",9
United Kingdom,GBR,"Feb 14, 2020",9
United Kingdom,GBR,"Feb 15, 2020",9
United Kingdom,GBR,"Feb 16, 2020",9
United Kingdom,GBR,"Feb 17, 2020",9
United Kingdom,GBR,"Feb 18, 2020",9
United Kingdom,GBR,"Feb 19, 2020",9
United Kingdom,GBR,"Feb 20, 2020",9
United Kingdom,GBR,"Feb 21, 2020",9
United Kingdom,GBR,"Feb 22, 2020",9
United Kingdom,GBR,"Feb 23, 2020",9
United Kingdom,GBR,"Feb 24, 2020",13
United Kingdom,GBR,"Feb 25, 2020",13
United Kingdom,GBR,"Feb 26, 2020",13
United Kingdom,GBR,"Feb 27, 2020",13
United Kingdom,GBR,"Feb 28, 2020",16
United Kingdom,GBR,"Feb 29, 2020",18
United Kingdom,GBR,"Mar 1, 2020",23
United Kingdom,GBR,"Mar 2, 2020",36
United Kingdom,GBR,"Mar 3, 2020",40
United Kingdom,GBR,"Mar 4, 2020",51
United Kingdom,GBR,"Mar 5, 2020",85
United Kingdom,GBR,"Mar 6, 2020",115
United Kingdom,GBR,"Mar 7, 2020",163
United Kingdom,GBR,"Mar 8, 2020",206
United Kingdom,GBR,"Mar 9, 2020",273
United Kingdom,GBR,"Mar 10, 2020",321
United Kingdom,GBR,"Mar 11, 2020",373
United Kingdom,GBR,"Mar 12, 2020",456
United Kingdom,GBR,"Mar 13, 2020",590
United Kingdom,GBR,"Mar 14, 2020",707
United Kingdom,GBR,"Mar 15, 2020",1140
United Kingdom,GBR,"Mar 16, 2020",1391
United Kingdom,GBR,"Mar 17, 2020",1543
United Kingdom,GBR,"Mar 18, 2020",1950
United Kingdom,GBR,"Mar 19, 2020",2630
United Kingdom,GBR,"Mar 20, 2020",3277
United Kingdom,GBR,"Mar 21, 2020",3983
United Kingdom,GBR,"Mar 22, 2020",5018
United Kingdom,GBR,"Mar 23, 2020",5683
United Kingdom,GBR,"Mar 24, 2020",6650
United Kingdom,GBR,"Mar 25, 2020",8077
United Kingdom,GBR,"Mar 26, 2020",9529
United Kingdom,GBR,"Mar 27, 2020",11658
United Kingdom,GBR,"Mar 28, 2020",14543
United Kingdom,GBR,"Mar 29, 2020",17089
United Kingdom,GBR,"Mar 30, 2020",19522
United Kingdom,GBR,"Mar 31, 2020",22141
United Kingdom,GBR,"Apr 1, 2020",25150
United Kingdom,GBR,"Apr 2, 2020",29474
United Kingdom,GBR,"Apr 3, 2020",33718
United Kingdom,GBR,"Apr 4, 2020",38168
United Kingdom,GBR,"Apr 5, 2020",41903
United Kingdom,GBR,"Apr 6, 2020",47806
United Kingdom,GBR,"Apr 7, 2020",51608
United Kingdom,GBR,"Apr 8, 2020",55242
United Kingdom,GBR,"Apr 9, 2020",60733
United Kingdom,GBR,"Apr 10, 2020",65077
United Kingdom,GBR,"Apr 11, 2020",70272
United Kingdom,GBR,"Apr 12, 2020",78991
United Kingdom,GBR,"Apr 13, 2020",84279
United Kingdom,GBR,"Apr 14, 2020",88621
United Kingdom,GBR,"Apr 15, 2020",93873
United Kingdom,GBR,"Apr 16, 2020",98476
United Kingdom,GBR,"Apr 17, 2020",103093
United Kingdom,GBR,"Apr 18, 2020",108692
United Kingdom,GBR,"Apr 19, 2020",114217
United Kingdom,GBR,"Apr 20, 2020",120067
United Kingdom,GBR,"Apr 21, 2020",124743
United Kingdom,GBR,"Apr 22, 2020",129044
United Kingdom,GBR,"Apr 23, 2020",133495
United Kingdom,GBR,"Apr 24, 2020",138078
United Kingdom,GBR,"Apr 25, 2020",143464
United Kingdom,GBR,"Apr 26, 2020",148377
United States,USA,"Dec 31, 2019",0
United States,USA,"Jan 1, 2020",0
United States,USA,"Jan 2, 2020",0
United States,USA,"Jan 3, 2020",0
United States,USA,"Jan 4, 2020",0
United States,USA,"Jan 5, 2020",0
United States,USA,"Jan 6, 2020",0
United States,USA,"Jan 7, 2020",0
United States,USA,"Jan 8, 2020",0
United States,USA,"Jan 9, 2020",0
United States,USA,"Jan 10, 2020",0
United States,USA,"Jan 11, 2020",0
United States,USA,"Jan 12, 2020",0
United States,USA,"Jan 13, 2020",0
United States,USA,"Jan 14, 2020",0
United States,USA,"Jan 15, 2020",0
United States,USA,"Jan 16, 2020",0
United States,USA,"Jan 17, 2020",0
United States,USA,"Jan 18, 2020",0
United States,USA,"Jan 19, 2020",0
United States,USA,"Jan 20, 2020",0
United States,USA,"Jan 21, 2020",1
United States,USA,"Jan 22, 2020",1
United States,USA,"Jan 23, 2020",1
United States,USA,"Jan 24, 2020",1
United States,USA,"Jan 25, 2020",2
United States,USA,"Jan 26, 2020",2
United States,USA,"Jan 27, 2020",5
United States,USA,"Jan 28, 2020",5
United States,USA,"Jan 29, 2020",5
United States,USA,"Jan 30, 2020",5
United States,USA,"Jan 31, 2020",6
United States,USA,"Feb 1, 2020",7
United States,USA,"Feb 2, 2020",8
United States,USA,"Feb 3, 2020",11
United States,USA,"Feb 4, 2020",11
United States,USA,"Feb 5, 2020",11
United States,USA,"Feb 6, 2020",12
United States,USA,"Feb 7, 2020",12
United States,USA,"Feb 8, 2020",12
United States,USA,"Feb 9, 2020",12
United States,USA,"Feb 10, 2020",12
United States,USA,"Feb 11, 2020",13
United States,USA,"Feb 12, 2020",13
United States,USA,"Feb 13, 2020",14
United States,USA,"Feb 14, 2020",15
United States,USA,"Feb 15, 2020",15
United States,USA,"Feb 16, 2020",15
United States,USA,"Feb 17, 2020",15
United States,USA,"Feb 18, 2020",15
United States,USA,"Feb 19, 2020",15
United States,USA,"Feb 20, 2020",15
United States,USA,"Feb 21, 2020",16
United States,USA,"Feb 22, 2020",35
United States,USA,"Feb 23, 2020",35
United States,USA,"Feb 24, 2020",35
United States,USA,"Feb 25, 2020",53
United States,USA,"Feb 26, 2020",53
United States,USA,"Feb 27, 2020",59
United States,USA,"Feb 28, 2020",60
United States,USA,"Feb 29, 2020",66
United States,USA,"Mar 1, 2020",69
United States,USA,"Mar 2, 2020",89
United States,USA,"Mar 3, 2020",103
United States,USA,"Mar 4, 2020",125
United States,USA,"Mar 5, 2020",159
United States,USA,"Mar 6, 2020",233
United States,USA,"Mar 7, 2020",338
United States,USA,"Mar 8, 2020",433
United States,USA,"Mar 9, 2020",554
United States,USA,"Mar 10, 2020",754
United States,USA,"Mar 11, 2020",1025
United States,USA,"Mar 12, 2020",1312
United States,USA,"Mar 13, 2020",1663
United States,USA,"Mar 14, 2020",2174
United States,USA,"Mar 15, 2020",2951
United States,USA,"Mar 16, 2020",3774
United States,USA,"Mar 17, 2020",4661
United States,USA,"Mar 18, 2020",6427
United States,USA,"Mar 19, 2020",9415
United States,USA,"Mar 20, 2020",14250
United States,USA,"Mar 21, 2020",19624
United States,USA,"Mar 22, 2020",26747
United States,USA,"Mar 23, 2020",35206
United States,USA,"Mar 24, 2020",46442
United States,USA,"Mar 25, 2020",55231
United States,USA,"Mar 26, 2020",69194
United States,USA,"Mar 27, 2020",85991
United States,USA,"Mar 28, 2020",104686
United States,USA,"Mar 29, 2020",124665
United States,USA,"Mar 30, 2020",143025
United States,USA,"Mar 31, 2020",164620
United States,USA,"Apr 1, 2020",189618
United States,USA,"Apr 2, 2020",216721
United States,USA,"Apr 3, 2020",245540
United States,USA,"Apr 4, 2020",277965
United States,USA,"Apr 5, 2020",312237
United States,USA,"Apr 6, 2020",337635
United States,USA,"Apr 7, 2020",368196
United States,USA,"Apr 8, 2020",398809
United States,USA,"Apr 9, 2020",432132
United States,USA,"Apr 10, 2020",466033
United States,USA,"Apr 11, 2020",501560
United States,USA,"Apr 12, 2020",529951
United States,USA,"Apr 13, 2020",557571
United States,USA,"Apr 14, 2020",582594
United States,USA,"Apr 15, 2020",609516
United States,USA,"Apr 16, 2020",639664
United States,USA,"Apr 17, 2020",671331
United States,USA,"Apr 18, 2020",702164
United States,USA,"Apr 19, 2020",735086
United States,USA,"Apr 20, 2020",759687
United States,USA,"Apr 21, 2020",787752
United States,USA,"Apr 22, 2020",825041
United States,USA,"Apr 23, 2020",842629
United States,USA,"Apr 24, 2020",869172
United States,USA,"Apr 25, 2020",890524
United States,USA,"Apr 26, 2020",939053
United States Virgin Islands,VIR,"Mar 24, 2020",17
United States Virgin Islands,VIR,"Mar 25, 2020",17
United States Virgin Islands,VIR,"Mar 26, 2020",17
United States Virgin Islands,VIR,"Mar 27, 2020",17
United States Virgin Islands,VIR,"Mar 28, 2020",19
United States Virgin Islands,VIR,"Mar 29, 2020",22
United States Virgin Islands,VIR,"Mar 30, 2020",30
United States Virgin Islands,VIR,"Apr 1, 2020",30
United States Virgin Islands,VIR,"Apr 2, 2020",30
United States Virgin Islands,VIR,"Apr 3, 2020",33
United States Virgin Islands,VIR,"Apr 4, 2020",40
United States Virgin Islands,VIR,"Apr 5, 2020",40
United States Virgin Islands,VIR,"Apr 6, 2020",42
United States Virgin Islands,VIR,"Apr 7, 2020",42
United States Virgin Islands,VIR,"Apr 8, 2020",45
United States Virgin Islands,VIR,"Apr 9, 2020",45
United States Virgin Islands,VIR,"Apr 10, 2020",50
United States Virgin Islands,VIR,"Apr 11, 2020",50
United States Virgin Islands,VIR,"Apr 12, 2020",51
United States Virgin Islands,VIR,"Apr 13, 2020",51
United States Virgin Islands,VIR,"Apr 14, 2020",51
United States Virgin Islands,VIR,"Apr 15, 2020",51
United States Virgin Islands,VIR,"Apr 16, 2020",51
United States Virgin Islands,VIR,"Apr 17, 2020",51
United States Virgin Islands,VIR,"Apr 18, 2020",51
United States Virgin Islands,VIR,"Apr 19, 2020",53
United States Virgin Islands,VIR,"Apr 20, 2020",53
United States Virgin Islands,VIR,"Apr 21, 2020",54
United States Virgin Islands,VIR,"Apr 22, 2020",54
United States Virgin Islands,VIR,"Apr 23, 2020",54
United States Virgin Islands,VIR,"Apr 24, 2020",54
United States Virgin Islands,VIR,"Apr 25, 2020",54
United States Virgin Islands,VIR,"Apr 26, 2020",55
Upper middle income,,"Dec 31, 2019",27
Upper middle income,,"Jan 1, 2020",27
Upper middle income,,"Jan 2, 2020",27
Upper middle income,,"Jan 3, 2020",44
Upper middle income,,"Jan 4, 2020",44
Upper middle income,,"Jan 5, 2020",59
Upper middle income,,"Jan 6, 2020",59
Upper middle income,,"Jan 7, 2020",59
Upper middle income,,"Jan 8, 2020",59
Upper middle income,,"Jan 9, 2020",59
Upper middle income,,"Jan 10, 2020",59
Upper middle income,,"Jan 11, 2020",59
Upper middle income,,"Jan 12, 2020",59
Upper middle income,,"Jan 13, 2020",60
Upper middle income,,"Jan 14, 2020",60
Upper middle income,,"Jan 15, 2020",60
Upper middle income,,"Jan 16, 2020",60
Upper middle income,,"Jan 17, 2020",65
Upper middle income,,"Jan 18, 2020",82
Upper middle income,,"Jan 19, 2020",218
Upper middle income,,"Jan 20, 2020",237
Upper middle income,,"Jan 21, 2020",388
Upper middle income,,"Jan 22, 2020",530
Upper middle income,,"Jan 23, 2020",627
Upper middle income,,"Jan 24, 2020",886
Upper middle income,,"Jan 25, 2020",1331
Upper middle income,,"Jan 26, 2020",1997
Upper middle income,,"Jan 27, 2020",2787
Upper middle income,,"Jan 28, 2020",4547
Upper middle income,,"Jan 29, 2020",6016
Upper middle income,,"Jan 30, 2020",7756
Upper middle income,,"Jan 31, 2020",9737
Upper middle income,,"Feb 1, 2020",11839
Upper middle income,,"Feb 2, 2020",14429
Upper middle income,,"Feb 3, 2020",17241
Upper middle income,,"Feb 4, 2020",20478
Upper middle income,,"Feb 5, 2020",24358
Upper middle income,,"Feb 6, 2020",28087
Upper middle income,,"Feb 7, 2020",31249
Upper middle income,,"Feb 8, 2020",34675
Upper middle income,,"Feb 9, 2020",37283
Upper middle income,,"Feb 10, 2020",40259
Upper middle income,,"Feb 11, 2020",42749
Upper middle income,,"Feb 12, 2020",44778
Upper middle income,,"Feb 13, 2020",59919
Upper middle income,,"Feb 14, 2020",64076
Upper middle income,,"Feb 15, 2020",66617
Upper middle income,,"Feb 16, 2020",68625
Upper middle income,,"Feb 17, 2020",70677
Upper middle income,,"Feb 18, 2020",72568
Upper middle income,,"Feb 19, 2020",74318
Upper middle income,,"Feb 20, 2020",74714
Upper middle income,,"Feb 21, 2020",75608
Upper middle income,,"Feb 22, 2020",76448
Upper middle income,,"Feb 23, 2020",77105
Upper middle income,,"Feb 24, 2020",77338
Upper middle income,,"Feb 25, 2020",77874
Upper middle income,,"Feb 26, 2020",78327
Upper middle income,,"Feb 27, 2020",78813
Upper middle income,,"Feb 28, 2020",79252
Upper middle income,,"Feb 29, 2020",79834
Upper middle income,,"Mar 1, 2020",80628
Upper middle income,,"Mar 2, 2020",81244
Upper middle income,,"Mar 3, 2020",81902
Upper middle income,,"Mar 4, 2020",82876
Upper middle income,,"Mar 5, 2020",83615
Upper middle income,,"Mar 6, 2020",84414
Upper middle income,,"Mar 7, 2020",85817
Upper middle income,,"Mar 8, 2020",86981
Upper middle income,,"Mar 9, 2020",87833
Upper middle income,,"Mar 10, 2020",88499
Upper middle income,,"Mar 11, 2020",89489
Upper middle income,,"Mar 12, 2020",90651
Upper middle income,,"Mar 13, 2020",91903
Upper middle income,,"Mar 14, 2020",93448
Upper middle income,,"Mar 15, 2020",95091
Upper middle income,,"Mar 16, 2020",96930
Upper middle income,,"Mar 17, 2020",98582
Upper middle income,,"Mar 18, 2020",100401
Upper middle income,,"Mar 19, 2020",102465
Upper middle income,,"Mar 20, 2020",104653
Upper middle income,,"Mar 21, 2020",107508
Upper middle income,,"Mar 22, 2020",110321
Upper middle income,,"Mar 23, 2020",113538
Upper middle income,,"Mar 24, 2020",116996
Upper middle income,,"Mar 25, 2020",120920
Upper middle income,,"Mar 26, 2020",125769
Upper middle income,,"Mar 27, 2020",131828
Upper middle income,,"Mar 28, 2020",139539
Upper middle income,,"Mar 29, 2020",146872
Upper middle income,,"Mar 30, 2020",154187
Upper middle income,,"Mar 31, 2020",161425
Upper middle income,,"Apr 1, 2020",171034
Upper middle income,,"Apr 2, 2020",180364
Upper middle income,,"Apr 3, 2020",189976
Upper middle income,,"Apr 4, 2020",197361
Upper middle income,,"Apr 5, 2020",209977
Upper middle income,,"Apr 6, 2020",220113
Upper middle income,,"Apr 7, 2020",229815
Upper middle income,,"Apr 8, 2020",241695
Upper middle income,,"Apr 9, 2020",255811
Upper middle income,,"Apr 10, 2020",269145
Upper middle income,,"Apr 11, 2020",285068
Upper middle income,,"Apr 12, 2020",298643
Upper middle income,,"Apr 13, 2020",312349
Upper middle income,,"Apr 14, 2020",324696
Upper middle income,,"Apr 15, 2020",340620
Upper middle income,,"Apr 16, 2020",357211
Upper middle income,,"Apr 17, 2020",374084
Upper middle income,,"Apr 18, 2020",392152
Upper middle income,,"Apr 19, 2020",409230
Upper middle income,,"Apr 20, 2020",427200
Upper middle income,,"Apr 21, 2020",444760
Upper middle income,,"Apr 22, 2020",463583
Upper middle income,,"Apr 23, 2020",481456
Upper middle income,,"Apr 24, 2020",500293
Upper middle income,,"Apr 25, 2020",519063
Upper middle income,,"Apr 26, 2020",542421
Uruguay,URY,"Mar 15, 2020",6
Uruguay,URY,"Mar 16, 2020",8
Uruguay,URY,"Mar 17, 2020",29
Uruguay,URY,"Mar 18, 2020",50
Uruguay,URY,"Mar 19, 2020",79
Uruguay,URY,"Mar 20, 2020",94
Uruguay,URY,"Mar 21, 2020",110
Uruguay,URY,"Mar 22, 2020",135
Uruguay,URY,"Mar 23, 2020",158
Uruguay,URY,"Mar 24, 2020",162
Uruguay,URY,"Mar 25, 2020",189
Uruguay,URY,"Mar 26, 2020",217
Uruguay,URY,"Mar 27, 2020",238
Uruguay,URY,"Mar 28, 2020",238
Uruguay,URY,"Mar 29, 2020",259
Uruguay,URY,"Mar 30, 2020",295
Uruguay,URY,"Mar 31, 2020",324
Uruguay,URY,"Apr 1, 2020",330
Uruguay,URY,"Apr 2, 2020",341
Uruguay,URY,"Apr 3, 2020",359
Uruguay,URY,"Apr 4, 2020",371
Uruguay,URY,"Apr 5, 2020",390
Uruguay,URY,"Apr 6, 2020",407
Uruguay,URY,"Apr 7, 2020",411
Uruguay,URY,"Apr 8, 2020",417
Uruguay,URY,"Apr 9, 2020",426
Uruguay,URY,"Apr 10, 2020",433
Uruguay,URY,"Apr 11, 2020",446
Uruguay,URY,"Apr 12, 2020",453
Uruguay,URY,"Apr 13, 2020",465
Uruguay,URY,"Apr 14, 2020",472
Uruguay,URY,"Apr 15, 2020",483
Uruguay,URY,"Apr 16, 2020",493
Uruguay,URY,"Apr 17, 2020",502
Uruguay,URY,"Apr 18, 2020",508
Uruguay,URY,"Apr 19, 2020",517
Uruguay,URY,"Apr 20, 2020",528
Uruguay,URY,"Apr 21, 2020",535
Uruguay,URY,"Apr 22, 2020",543
Uruguay,URY,"Apr 23, 2020",549
Uruguay,URY,"Apr 24, 2020",557
Uruguay,URY,"Apr 25, 2020",563
Uruguay,URY,"Apr 26, 2020",596
Uzbekistan,UZB,"Mar 16, 2020",6
Uzbekistan,UZB,"Mar 17, 2020",8
Uzbekistan,UZB,"Mar 18, 2020",16
Uzbekistan,UZB,"Mar 19, 2020",23
Uzbekistan,UZB,"Mar 20, 2020",23
Uzbekistan,UZB,"Mar 21, 2020",33
Uzbekistan,UZB,"Mar 22, 2020",33
Uzbekistan,UZB,"Mar 23, 2020",46
Uzbekistan,UZB,"Mar 24, 2020",49
Uzbekistan,UZB,"Mar 25, 2020",55
Uzbekistan,UZB,"Mar 26, 2020",65
Uzbekistan,UZB,"Mar 27, 2020",83
Uzbekistan,UZB,"Mar 28, 2020",104
Uzbekistan,UZB,"Mar 29, 2020",133
Uzbekistan,UZB,"Mar 30, 2020",145
Uzbekistan,UZB,"Mar 31, 2020",149
Uzbekistan,UZB,"Apr 1, 2020",173
Uzbekistan,UZB,"Apr 2, 2020",187
Uzbekistan,UZB,"Apr 3, 2020",190
Uzbekistan,UZB,"Apr 4, 2020",227
Uzbekistan,UZB,"Apr 5, 2020",266
Uzbekistan,UZB,"Apr 6, 2020",342
Uzbekistan,UZB,"Apr 7, 2020",397
Uzbekistan,UZB,"Apr 8, 2020",504
Uzbekistan,UZB,"Apr 9, 2020",555
Uzbekistan,UZB,"Apr 10, 2020",582
Uzbekistan,UZB,"Apr 11, 2020",624
Uzbekistan,UZB,"Apr 12, 2020",796
Uzbekistan,UZB,"Apr 13, 2020",865
Uzbekistan,UZB,"Apr 14, 2020",998
Uzbekistan,UZB,"Apr 15, 2020",1165
Uzbekistan,UZB,"Apr 16, 2020",1302
Uzbekistan,UZB,"Apr 17, 2020",1380
Uzbekistan,UZB,"Apr 18, 2020",1450
Uzbekistan,UZB,"Apr 19, 2020",1495
Uzbekistan,UZB,"Apr 20, 2020",1565
Uzbekistan,UZB,"Apr 21, 2020",1657
Uzbekistan,UZB,"Apr 22, 2020",1692
Uzbekistan,UZB,"Apr 23, 2020",1716
Uzbekistan,UZB,"Apr 24, 2020",1778
Uzbekistan,UZB,"Apr 25, 2020",1836
Uzbekistan,UZB,"Apr 26, 2020",1865
Vatican,VAT,"Mar 7, 2020",1
Vatican,VAT,"Mar 16, 2020",1
Vatican,VAT,"Mar 17, 2020",1
Vatican,VAT,"Mar 18, 2020",1
Vatican,VAT,"Mar 19, 2020",1
Vatican,VAT,"Mar 20, 2020",1
Vatican,VAT,"Mar 21, 2020",1
Vatican,VAT,"Mar 22, 2020",1
Vatican,VAT,"Mar 23, 2020",1
Vatican,VAT,"Mar 24, 2020",1
Vatican,VAT,"Mar 25, 2020",1
Vatican,VAT,"Mar 26, 2020",1
Vatican,VAT,"Mar 27, 2020",5
Vatican,VAT,"Mar 28, 2020",5
Vatican,VAT,"Mar 29, 2020",6
Vatican,VAT,"Mar 30, 2020",6
Vatican,VAT,"Mar 31, 2020",6
Vatican,VAT,"Apr 1, 2020",6
Vatican,VAT,"Apr 2, 2020",6
Vatican,VAT,"Apr 3, 2020",6
Vatican,VAT,"Apr 4, 2020",7
Vatican,VAT,"Apr 5, 2020",7
Vatican,VAT,"Apr 6, 2020",7
Vatican,VAT,"Apr 7, 2020",7
Vatican,VAT,"Apr 8, 2020",7
Vatican,VAT,"Apr 9, 2020",8
Vatican,VAT,"Apr 10, 2020",8
Vatican,VAT,"Apr 11, 2020",8
Vatican,VAT,"Apr 12, 2020",8
Vatican,VAT,"Apr 13, 2020",8
Vatican,VAT,"Apr 14, 2020",8
Vatican,VAT,"Apr 15, 2020",8
Vatican,VAT,"Apr 16, 2020",8
Vatican,VAT,"Apr 17, 2020",8
Vatican,VAT,"Apr 18, 2020",8
Vatican,VAT,"Apr 19, 2020",8
Vatican,VAT,"Apr 20, 2020",8
Vatican,VAT,"Apr 21, 2020",9
Vatican,VAT,"Apr 22, 2020",9
Vatican,VAT,"Apr 23, 2020",9
Vatican,VAT,"Apr 24, 2020",9
Vatican,VAT,"Apr 25, 2020",9
Vatican,VAT,"Apr 26, 2020",9
Venezuela,VEN,"Mar 15, 2020",10
Venezuela,VEN,"Mar 16, 2020",15
Venezuela,VEN,"Mar 17, 2020",33
Venezuela,VEN,"Mar 18, 2020",33
Venezuela,VEN,"Mar 19, 2020",33
Venezuela,VEN,"Mar 20, 2020",33
Venezuela,VEN,"Mar 21, 2020",36
Venezuela,VEN,"Mar 22, 2020",36
Venezuela,VEN,"Mar 23, 2020",36
Venezuela,VEN,"Mar 24, 2020",84
Venezuela,VEN,"Mar 25, 2020",91
Venezuela,VEN,"Mar 26, 2020",106
Venezuela,VEN,"Mar 27, 2020",107
Venezuela,VEN,"Mar 28, 2020",119
Venezuela,VEN,"Mar 29, 2020",119
Venezuela,VEN,"Mar 30, 2020",119
Venezuela,VEN,"Mar 31, 2020",135
Venezuela,VEN,"Apr 1, 2020",135
Venezuela,VEN,"Apr 2, 2020",143
Venezuela,VEN,"Apr 3, 2020",144
Venezuela,VEN,"Apr 4, 2020",144
Venezuela,VEN,"Apr 5, 2020",144
Venezuela,VEN,"Apr 6, 2020",148
Venezuela,VEN,"Apr 7, 2020",159
Venezuela,VEN,"Apr 8, 2020",166
Venezuela,VEN,"Apr 9, 2020",167
Venezuela,VEN,"Apr 10, 2020",171
Venezuela,VEN,"Apr 11, 2020",175
Venezuela,VEN,"Apr 12, 2020",175
Venezuela,VEN,"Apr 13, 2020",181
Venezuela,VEN,"Apr 14, 2020",189
Venezuela,VEN,"Apr 15, 2020",193
Venezuela,VEN,"Apr 16, 2020",197
Venezuela,VEN,"Apr 17, 2020",204
Venezuela,VEN,"Apr 18, 2020",227
Venezuela,VEN,"Apr 19, 2020",227
Venezuela,VEN,"Apr 20, 2020",256
Venezuela,VEN,"Apr 21, 2020",256
Venezuela,VEN,"Apr 22, 2020",285
Venezuela,VEN,"Apr 23, 2020",288
Venezuela,VEN,"Apr 24, 2020",298
Venezuela,VEN,"Apr 25, 2020",318
Venezuela,VEN,"Apr 26, 2020",323
Vietnam,VNM,"Dec 31, 2019",0
Vietnam,VNM,"Jan 1, 2020",0
Vietnam,VNM,"Jan 2, 2020",0
Vietnam,VNM,"Jan 3, 2020",0
Vietnam,VNM,"Jan 4, 2020",0
Vietnam,VNM,"Jan 5, 2020",0
Vietnam,VNM,"Jan 6, 2020",0
Vietnam,VNM,"Jan 7, 2020",0
Vietnam,VNM,"Jan 8, 2020",0
Vietnam,VNM,"Jan 9, 2020",0
Vietnam,VNM,"Jan 10, 2020",0
Vietnam,VNM,"Jan 11, 2020",0
Vietnam,VNM,"Jan 12, 2020",0
Vietnam,VNM,"Jan 13, 2020",0
Vietnam,VNM,"Jan 14, 2020",0
Vietnam,VNM,"Jan 15, 2020",0
Vietnam,VNM,"Jan 16, 2020",0
Vietnam,VNM,"Jan 17, 2020",0
Vietnam,VNM,"Jan 18, 2020",0
Vietnam,VNM,"Jan 19, 2020",0
Vietnam,VNM,"Jan 20, 2020",0
Vietnam,VNM,"Jan 21, 2020",0
Vietnam,VNM,"Jan 22, 2020",0
Vietnam,VNM,"Jan 23, 2020",0
Vietnam,VNM,"Jan 24, 2020",2
Vietnam,VNM,"Jan 25, 2020",2
Vietnam,VNM,"Jan 26, 2020",2
Vietnam,VNM,"Jan 27, 2020",2
Vietnam,VNM,"Jan 28, 2020",2
Vietnam,VNM,"Jan 29, 2020",2
Vietnam,VNM,"Jan 30, 2020",2
Vietnam,VNM,"Jan 31, 2020",5
Vietnam,VNM,"Feb 1, 2020",5
Vietnam,VNM,"Feb 2, 2020",7
Vietnam,VNM,"Feb 3, 2020",8
Vietnam,VNM,"Feb 4, 2020",9
Vietnam,VNM,"Feb 5, 2020",10
Vietnam,VNM,"Feb 6, 2020",10
Vietnam,VNM,"Feb 7, 2020",12
Vietnam,VNM,"Feb 8, 2020",13
Vietnam,VNM,"Feb 9, 2020",14
Vietnam,VNM,"Feb 10, 2020",14
Vietnam,VNM,"Feb 11, 2020",15
Vietnam,VNM,"Feb 12, 2020",15
Vietnam,VNM,"Feb 13, 2020",16
Vietnam,VNM,"Feb 14, 2020",16
Vietnam,VNM,"Feb 15, 2020",16
Vietnam,VNM,"Feb 16, 2020",16
Vietnam,VNM,"Feb 17, 2020",16
Vietnam,VNM,"Feb 18, 2020",16
Vietnam,VNM,"Feb 19, 2020",16
Vietnam,VNM,"Feb 20, 2020",16
Vietnam,VNM,"Feb 21, 2020",16
Vietnam,VNM,"Feb 22, 2020",16
Vietnam,VNM,"Feb 23, 2020",16
Vietnam,VNM,"Feb 24, 2020",16
Vietnam,VNM,"Feb 25, 2020",16
Vietnam,VNM,"Feb 26, 2020",16
Vietnam,VNM,"Feb 27, 2020",16
Vietnam,VNM,"Feb 28, 2020",16
Vietnam,VNM,"Feb 29, 2020",16
Vietnam,VNM,"Mar 1, 2020",16
Vietnam,VNM,"Mar 2, 2020",16
Vietnam,VNM,"Mar 7, 2020",17
Vietnam,VNM,"Mar 8, 2020",21
Vietnam,VNM,"Mar 9, 2020",30
Vietnam,VNM,"Mar 10, 2020",34
Vietnam,VNM,"Mar 11, 2020",38
Vietnam,VNM,"Mar 12, 2020",39
Vietnam,VNM,"Mar 13, 2020",44
Vietnam,VNM,"Mar 14, 2020",53
Vietnam,VNM,"Mar 15, 2020",53
Vietnam,VNM,"Mar 16, 2020",57
Vietnam,VNM,"Mar 17, 2020",61
Vietnam,VNM,"Mar 18, 2020",68
Vietnam,VNM,"Mar 19, 2020",76
